46500000,2803324
46600000,2808976
46700000,2814698
46800000,2820355
46900000,2826040
47000000,2831693
47100000,2837271
47200000,2842995
47300000,2848642
47400000,2854302
47500000,2859963
47600000,2865596
47700000,2871207
47800000,2876824
47900000,2882545
48000000,2888144
48100000,2893763
48200000,2899408
48300000,2905025
48400000,2910714
48500000,2916338
48600000,2921977
48700000,2927626
48800000,2933208
48900000,2938896
49000000,2944531
49100000,2950188
49200000,2955834
49300000,2961491
49400000,2967186
49500000,2972862
49600000,2978556
49700000,2984185
49800000,2989825
49900000,2995509
50000000,3001134
50100000,3006727
50200000,3012361
50300000,3018013
50400000,3023649
50500000,3029296
50600000,3034973
50700000,3040593
50800000,3046241
50900000,3051875
51000000,3057494
51100000,3063082
51200000,3068712
51300000,3074341
51400000,3080043
51500000,3085615
51600000,3091310
51700000,3096885
51800000,3102560
51900000,3108210
52000000,3113843
52100000,3119506
52200000,3125086
52300000,3130647
52400000,3136324
52500000,3141927
52600000,3147521
52700000,3153171
52800000,3158801
52900000,3164431
53000000,3170052
53100000,3175695
53200000,3181277
53300000,3186966
53400000,3192556
53500000,3198119
53600000,3203713
53700000,3209317
53800000,3214948
53900000,3220576
54000000,3226203
54100000,3231825
54200000,3237408
54300000,3242981
54400000,3248574
54500000,3254129
54600000,3259801
54700000,3265418
54800000,3271006
54900000,3276528
55000000,3282200
55100000,3287879
55200000,3293449
55300000,3299022
55400000,3304658
55500000,3310266
55600000,3315819
55700000,3321475
55800000,3327111
55900000,3332731
56000000,3338330
56100000,3343958
56200000,3349661
56300000,3355218
56400000,3360782
56500000,3366339
56600000,3371952
56700000,3377626
56800000,3383274
56900000,3388854
57000000,3394435
57100000,3400038
57200000,3405629
57300000,3411294
57400000,3416918
57500000,3422475
57600000,3428077
57700000,3433631
57800000,3439220
57900000,3444790
58000000,3450336
58100000,3455970
58200000,3461542
58300000,3467134
58400000,3472756
58500000,3478304
58600000,3483945
58700000,3489523
58800000,3495161
58900000,3500795
59000000,3506314
59100000,3511921
59200000,3517468
59300000,3523035
59400000,3528547
59500000,3534167
59600000,3539757
59700000,3545331
59800000,3550955
59900000,3556550
60000000,3562115
60100000,3567677
60200000,3573237
60300000,3578833
60400000,3584453
60500000,3590054
60600000,3595578
60700000,3601204
60800000,3606812
60900000,3612449
61000000,3618045
61100000,3623569
61200000,3629084
61300000,3634647
61400000,3640201
61500000,3645798
61600000,3651314
61700000,3656875
61800000,3662428
61900000,3668016
62000000,3673600
62100000,3679207
62200000,3684787
62300000,3690317
62400000,3695916
62500000,3701487
62600000,3707015
62700000,3712576
62800000,3718206
62900000,3723740
63000000,3729306
63100000,3734871
63200000,3740435
63300000,3746021
63400000,3751585
63500000,3757186
63600000,3762745
63700000,3768288
63800000,3773903
63900000,3779511
64000000,3785086
64100000,3790643
64200000,3796205
64300000,3801803
64400000,3807345
64500000,3812898
64600000,3818389
64700000,3823937
64800000,3829432
64900000,3835002
65000000,3840554
65100000,3846130
65200000,3851637
65300000,3857201
65400000,3862694
65500000,3868404
65600000,3873874
65700000,3879427
65800000,3884940
65900000,3890503
66000000,3896123
66100000,3901727
66200000,3907301
66300000,3912842
66400000,3918498
66500000,3924009
66600000,3929584
66700000,3935172
66800000,3940685
66900000,3946251
67000000,3951767
67100000,3957296
67200000,3962821
67300000,3968429
67400000,3973996
67500000,3979592
67600000,3985158
67700000,3990671
67800000,3996215
67900000,4001767
68000000,4007342
68100000,4012851
68200000,4018394
68300000,4023969
68400000,4029474
68500000,4035037
68600000,4040549
68700000,4046077
68800000,4051617
68900000,4057149
69000000,4062674
69100000,4068213
69200000,4073713
69300000,4079200
69400000,4084816
69500000,4090382
69600000,4095945
69700000,4101517
69800000,4107066
69900000,4112568
70000000,4118064
70100000,4123596
70200000,4129144
70300000,4134695
70400000,4140216
70500000,4145831
70600000,4151356
70700000,4156813
70800000,4162309
70900000,4167847
71000000,4173373
71100000,4178911
71200000,4184419
71300000,4189971
71400000,4195467
71500000,4201083
71600000,4206661
71700000,4212176
71800000,4217594
71900000,4223154
72000000,4228658
72100000,4234244
72200000,4239815
72300000,4245417
72400000,4250930
72500000,4256409
72600000,4261935
72700000,4267454
72800000,4272940
72900000,4278523
73000000,4284089
73100000,4289594
73200000,4295059
73300000,4300577
73400000,4306121
73500000,4311581
73600000,4317182
73700000,4322713
73800000,4328194
73900000,4333750
74000000,4339254
74100000,4344668
74200000,4350186
74300000,4355687
74400000,4361240
74500000,4366707
74600000,4372244
74700000,4377733
74800000,4383283
74900000,4388818
75000000,4394304
75100000,4399810
75200000,4405341
75300000,4410890
75400000,4416431
75500000,4421976
75600000,4427436
75700000,4432986
75800000,4438498
75900000,4444056
76000000,4449611
76100000,4455090
76200000,4460606
76300000,4466047
76400000,4471575
76500000,4477022
76600000,4482514
76700000,4487991
76800000,4493463
76900000,4498996
77000000,4504535
77100000,4510062
77200000,4515582
77300000,4521040
77400000,4526576
77500000,4532043
77600000,4537551
77700000,4543006
77800000,4548526
77900000,4554051
78000000,4559544
78100000,4565039
78200000,4570576
78300000,4576018
78400000,4581510
78500000,4586928
78600000,4592508
78700000,4597955
78800000,4603527
78900000,4608972
79000000,4614444
79100000,4619984
79200000,4625476
79300000,4630913
79400000,4636426
79500000,4641948
79600000,4647416
79700000,4652931
79800000,4658438
79900000,4663931
80000000,4669382
80100000,4674878
80200000,4680315
80300000,4685896
80400000,4691370
80500000,4696907
80600000,4702361
80700000,4707853
80800000,4713384
80900000,4718907
81000000,4724409
81100000,4730004
81200000,4735525
81300000,4740992
81400000,4746465
81500000,4752027
81600000,4757470
81700000,4762951
81800000,4768393
81900000,4773922
82000000,4779430
82100000,4784949
82200000,4790384
82300000,4795812
82400000,4801310
82500000,4806760
82600000,4812305
82700000,4817816
82800000,4823303
82900000,4828831
83000000,4834317
83100000,4839761
83200000,4845183
83300000,4850683
83400000,4856110
83500000,4861617
83600000,4867093
83700000,4872513
83800000,4878005
83900000,4883558
84000000,4889139
84100000,4894521
84200000,4899985
84300000,4905417
84400000,4910914
84500000,4916472
84600000,4921878
84700000,4927326
84800000,4932826
84900000,4938246
85000000,4943731
85100000,4949180
85200000,4954637
85300000,4960077
85400000,4965591
85500000,4971111
85600000,4976569
85700000,4982049
85800000,4987530
85900000,4993012
86000000,4998470
86100000,5003979
86200000,5009407
86300000,5014862
86400000,5020351
86500000,5025823
86600000,5031315
86700000,5036777
86800000,5042265
86900000,5047761
87000000,5053180
87100000,5058696
87200000,5064123
87300000,5069614
87400000,5075035
87500000,5080463
87600000,5085953
87700000,5091415
87800000,5096846
87900000,5102346
88000000,5107832
88100000,5113355
88200000,5118791
88300000,5124356
88400000,5129773
88500000,5135232
88600000,5140593
88700000,5146076
88800000,5151557
88900000,5157086
89000000,5162565
89100000,5167986
89200000,5173502
89300000,5178996
89400000,5184377
89500000,5189833
89600000,5195242
89700000,5200653
89800000,5206040
89900000,5211514
90000000,5216954
90100000,5222465
90200000,5227980
90300000,5233446
90400000,5238910
90500000,5244409
90600000,5249827
90700000,5255274
90800000,5260749
90900000,5266190
91000000,5271659
91100000,5277103
91200000,5282580
91300000,5288120
91400000,5293544
91500000,5298991
91600000,5304404
91700000,5309926
91800000,5315370
91900000,5320738
92000000,5326237
92100000,5331696
92200000,5337154
92300000,5342570
92400000,5348001
92500000,5353469
92600000,5358873
92700000,5364374
92800000,5369836
92900000,5375312
93000000,5380681
93100000,5386095
93200000,5391573
93300000,5396981
93400000,5402486
93500000,5407914
93600000,5413340
93700000,5418747
93800000,5424169
93900000,5429670
94000000,5435104
94100000,5440645
94200000,5446042
94300000,5451511
94400000,5456922
94500000,5462365
94600000,5467823
94700000,5473280
94800000,5478704
94900000,5484246
95000000,5489749
95100000,5495144
95200000,5500596
95300000,5506042
95400000,5511482
95500000,5516967
95600000,5522414
95700000,5527834
95800000,5533229
95900000,5538712
96000000,5544201
96100000,5549568
96200000,5555003
96300000,5560413
96400000,5565874
96500000,5571310
96600000,5576734
96700000,5582247
96800000,5587668
96900000,5593068
97000000,5598565
97100000,5604003
97200000,5609349
97300000,5614798
97400000,5620231
97500000,5625732
97600000,5631229
97700000,5636652
97800000,5642089
97900000,5647525
98000000,5652996
98100000,5658353
98200000,5663763
98300000,5669215
98400000,5674668
98500000,5680084
98600000,5685585
98700000,5691004
98800000,5696344
98900000,5701777
99000000,5707123
99100000,5712622
99200000,5718013
99300000,5723380
99400000,5728833
99500000,5734258
99600000,5739704
99700000,5745162
99800000,5750539
99900000,5756001
100000000,5761455
100100000,5766866
100200000,5772359
100300000,5777789
100400000,5783168
100500000,5788579
100600000,5793968
100700000,5799394
100800000,5804760
100900000,5810187
101000000,5815663
101100000,5821132
101200000,5826547
101300000,5831982
101400000,5837406
101500000,5842880
101600000,5848245
101700000,5853668
101800000,5859083
101900000,5864494
102000000,5869979
102100000,5875430
102200000,5880882
102300000,5886334
102400000,5891793
102500000,5897230
102600000,5902650
102700000,5908041
102800000,5913456
102900000,5918907
103000000,5924283
103100000,5929763
103200000,5935110
103300000,5940537
103400000,5945953
103500000,5951415
103600000,5956762
103700000,5962195
103800000,5967614
103900000,5972980
104000000,5978489
104100000,5983906
104200000,5989354
104300000,5994863
104400000,6000248
104500000,6005674
104600000,6011084
104700000,6016445
104800000,6021829
104900000,6027284
105000000,6032696
105100000,6038092
105200000,6043550
105300000,6048932
105400000,6054357
105500000,6059765
105600000,6065158
105700000,6070527
105800000,6075988
105900000,6081380
106000000,6086767
106100000,6092186
106200000,6097577
106300000,6102988
106400000,6108372
106500000,6113793
106600000,6119251
106700000,6124647
106800000,6129997
106900000,6135434
107000000,6140828
107100000,6146234
107200000,6151697
107300000,6157150
107400000,6162583
107500000,6167982
107600000,6173364
107700000,6178824
107800000,6184238
107900000,6189633
108000000,6194963
108100000,6200379
108200000,6205780
108300000,6211248
108400000,6216720
108500000,6222165
108600000,6227606
108700000,6232989
108800000,6238403
108900000,6243773
109000000,6249178
109100000,6254567
109200000,6259992
109300000,6265416
109400000,6270788
109500000,6276233
109600000,6281630
109700000,6287040
109800000,6292485
109900000,6297885
110000000,6303309
110100000,6308813
110200000,6314118
110300000,6319492
110400000,6324762
110500000,6330226
110600000,6335557
110700000,6340993
110800000,6346375
110900000,6351804
111000000,6357241
111100000,6362625
111200000,6368014
111300000,6373298
111400000,6378785
111500000,6384107
111600000,6389440
111700000,6394838
111800000,6400267
111900000,6405697
112000000,6411057
112100000,6416528
112200000,6421986
112300000,6427346
112400000,6432761
112500000,6438064
112600000,6443454
112700000,6448857
112800000,6454309
112900000,6459701
113000000,6465061
113100000,6470481
113200000,6475928
113300000,6481280
113400000,6486658
113500000,6492063
113600000,6497393
113700000,6502773
113800000,6508096
113900000,6513486
114000000,6518853
114100000,6524225
114200000,6529647
114300000,6535037
114400000,6540452
114500000,6545757
114600000,6551084
114700000,6556536
114800000,6561899
114900000,6567263
115000000,6572650
115100000,6578065
115200000,6583441
115300000,6588843
115400000,6594187
115500000,6599574
115600000,6604971
115700000,6610340
115800000,6615744
115900000,6621081
116000000,6626563
116100000,6632001
116200000,6637412
116300000,6642749
116400000,6648177
116500000,6653524
116600000,6658931
116700000,6664307
116800000,6669659
116900000,6675031
117000000,6680446
117100000,6685858
117200000,6691187
117300000,6696591
117400000,6701949
117500000,6707282
117600000,6712732
117700000,6718075
117800000,6723449
117900000,6728831
118000000,6734218
118100000,6739629
118200000,6745034
118300000,6750380
118400000,6755701
118500000,6761142
118600000,6766508
118700000,6771919
118800000,6777229
118900000,6782577
119000000,6787896
119100000,6793225
119200000,6798575
119300000,6803966
119400000,6809331
119500000,6814697
119600000,6820102
119700000,6825431
119800000,6830812
119900000,6836242
120000000,6841648
120100000,6847125
120200000,6852466
120300000,6857856
120400000,6863138
120500000,6868508
120600000,6873855
120700000,6879245
120800000,6884530
120900000,6889878
121000000,6895267
121100000,6900727
121200000,6906128
121300000,6911429
121400000,6916795
121500000,6922197
121600000,6927587
121700000,6932870
121800000,6938269
121900000,6943636
122000000,6949036
122100000,6954450
122200000,6959760
122300000,6965113
122400000,6970482
122500000,6975762
122600000,6981124
122700000,6986519
122800000,6991941
122900000,6997364
123000000,7002672
123100000,7008016
123200000,7013394
123300000,7018807
123400000,7024188
123500000,7029536
123600000,7034896
123700000,7040288
123800000,7045701
123900000,7051085
124000000,7056480
124100000,7061813
124200000,7067173
124300000,7072596
124400000,7077983
124500000,7083326
124600000,7088637
124700000,7094023
124800000,7099430
124900000,7104763
125000000,7110142
125100000,7115487
125200000,7120833
125300000,7126244
125400000,7131637
125500000,7136989
125600000,7142267
125700000,7147634
125800000,7153071
125900000,7158425
126000000,7163814
126100000,7169178
126200000,7174539
126300000,7179929
126400000,7185278
126500000,7190667
126600000,7196035
126700000,7201408
126800000,7206727
126900000,7212084
127000000,7217427
127100000,7222869
127200000,7228195
127300000,7233511
127400000,7238831
127500000,7244225
127600000,7249576
127700000,7254907
127800000,7260282
127900000,7265623
128000000,7271035
128100000,7276430
128200000,7281744
128300000,7287056
128400000,7292404
128500000,7297728
128600000,7303162
128700000,7308526
128800000,7313971
128900000,7319335
129000000,7324733
129100000,7330003
129200000,7335394
129300000,7340732
129400000,7346117
129500000,7351516
129600000,7356867
129700000,7362191
129800000,7367588
129900000,7372880
130000000,7378187
130100000,7383492
130200000,7388819
130300000,7394155
130400000,7399528
130500000,7404880
130600000,7410192
130700000,7415549
130800000,7420955
130900000,7426334
131000000,7431705
131100000,7437065
131200000,7442438
131300000,7447731
131400000,7453151
131500000,7458487
131600000,7463798
131700000,7469195
131800000,7474555
131900000,7479857
132000000,7485189
132100000,7490490
132200000,7495880
132300000,7501237
132400000,7506537
132500000,7511890
132600000,7517271
132700000,7522571
132800000,7527888
132900000,7533252
133000000,7538552
133100000,7543992
133200000,7549312
133300000,7554565
133400000,7559957
133500000,7565311
133600000,7570610
133700000,7575934
133800000,7581267
133900000,7586577
134000000,7591934
134100000,7597279
134200000,7602601
134300000,7607981
134400000,7613339
134500000,7618729
134600000,7624006
134700000,7629327
134800000,7634706
134900000,7640106
135000000,7645461
135100000,7650858
135200000,7656174
135300000,7661493
135400000,7666791
135500000,7672196
135600000,7677477
135700000,7682761
135800000,7688060
135900000,7693406
136000000,7698729
136100000,7704079
136200000,7709423
136300000,7714699
136400000,7720073
136500000,7725509
136600000,7730868
136700000,7736226
136800000,7741585
136900000,7746878
137000000,7752208
137100000,7757546
137200000,7762830
137300000,7768193
137400000,7773508
137500000,7778945
137600000,7784294
137700000,7789591
137800000,7794923
137900000,7800217
138000000,7805490
138100000,7810784
138200000,7816139
138300000,7821387
138400000,7826772
138500000,7832070
138600000,7837437
138700000,7842747
138800000,7848085
138900000,7853474
139000000,7858828
139100000,7864124
139200000,7869413
139300000,7874754
139400000,7880114
139500000,7885477
139600000,7890795
139700000,7896133
139800000,7901498
139900000,7906789
140000000,7912199
140100000,7917563
140200000,7922854
140300000,7928145
140400000,7933484
140500000,7938775
140600000,7944098
140700000,7949447
140800000,7954742
140900000,7959961
141000000,7965300
141100000,7970615
141200000,7975914
141300000,7981273
141400000,7986688
141500000,7991940
141600000,7997270
141700000,8002619
141800000,8007957
141900000,8013264
142000000,8018617
142100000,8024020
142200000,8029353
142300000,8034698
142400000,8040104
142500000,8045416
142600000,8050669
142700000,8055999
142800000,8061347
142900000,8066728
143000000,8072049
143100000,8077439
143200000,8082714
143300000,8088083
143400000,8093430
143500000,8098762
143600000,8104118
143700000,8109392
143800000,8114758
143900000,8120096
144000000,8125404
144100000,8130732
144200000,8136097
144300000,8141421
144400000,8146797
144500000,8152105
144600000,8157404
144700000,8162732
144800000,8167993
144900000,8173285
145000000,8178593
145100000,8183941
145200000,8189190
145300000,8194517
145400000,8199812
145500000,8205123
145600000,8210453
145700000,8215825
145800000,8221111
145900000,8226427
146000000,8231786
146100000,8237157
146200000,8242484
146300000,8247806
146400000,8253092
146500000,8258403
146600000,8263719
146700000,8269048
146800000,8274392
146900000,8279691
147000000,8285087
147100000,8290436
147200000,8295712
147300000,8301020
147400000,8306319
147500000,8311619
147600000,8316981
147700000,8322283
147800000,8327571
147900000,8332855
148000000,8338205
148100000,8343559
148200000,8348850
148300000,8354158
148400000,8359487
148500000,8364764
148600000,8370103
148700000,8375418
148800000,8380712
148900000,8386055
149000000,8391355
149100000,8396628
149200000,8401926
149300000,8407255
149400000,8412567
149500000,8417826
149600000,8423189
149700000,8428499
149800000,8433775
149900000,8439113
150000000,8444396
150100000,8449733
150200000,8455050
150300000,8460346
150400000,8465624
150500000,8470957
150600000,8476246
150700000,8481527
150800000,8486850
150900000,8492153
151000000,8497392
151100000,8502710
151200000,8507991
151300000,8513342
151400000,8518630
151500000,8523927
151600000,8529239
151700000,8534535
151800000,8539822
151900000,8545153
152000000,8550438
152100000,8555696
152200000,8560976
152300000,8566256
152400000,8571518
152500000,8576825
152600000,8582115
152700000,8587511
152800000,8592840
152900000,8598138
153000000,8603417
153100000,8608786
153200000,8614096
153300000,8619395
153400000,8624673
153500000,8629971
153600000,8635300
153700000,8640597
153800000,8645936
153900000,8651318
154000000,8656577
154100000,8661868
154200000,8667132
154300000,8672427
154400000,8677738
154500000,8683080
154600000,8688384
154700000,8693748
154800000,8698964
154900000,8704252
155000000,8709553
155100000,8714890
155200000,8720162
155300000,8725486
155400000,8730729
155500000,8736039
155600000,8741390
155700000,8746743
155800000,8751985
155900000,8757309
156000000,8762625
156100000,8767959
156200000,8773265
156300000,8778550
156400000,8783853
156500000,8789201
156600000,8794449
156700000,8799773
156800000,8805083
156900000,8810392
157000000,8815685
157100000,8820989
157200000,8826216
157300000,8831560
157400000,8836849
157500000,8842168
157600000,8847492
157700000,8852743
157800000,8858007
157900000,8863323
158000000,8868644
158100000,8873965
158200000,8879180
158300000,8884483
158400000,8889795
158500000,8895100
158600000,8900295
158700000,8905552
158800000,8910814
158900000,8916103
159000000,8921449
159100000,8926783
159200000,8932085
159300000,8937349
159400000,8942656
159500000,8947936
159600000,8953238
159700000,8958461
159800000,8963828
159900000,8969160
160000000,8974458
160100000,8979763
160200000,8985075
160300000,8990349
160400000,8995643
160500000,9000974
160600000,9006263
160700000,9011573
160800000,9016818
160900000,9022238
161000000,9027512
161100000,9032826
161200000,9038111
161300000,9043362
161400000,9048559
161500000,9053873
161600000,9059128
161700000,9064403
161800000,9069686
161900000,9074958
162000000,9080229
162100000,9085504
162200000,9090806
162300000,9096057
162400000,9101413
162500000,9106713
162600000,9111975
162700000,9117265
162800000,9122533
162900000,9127845
163000000,9133143
163100000,9138409
163200000,9143704
163300000,9149058
163400000,9154381
163500000,9159661
163600000,9164978
163700000,9170302
163800000,9175567
163900000,9180907
164000000,9186257
164100000,9191429
164200000,9196701
164300000,9201976
164400000,9207265
164500000,9212540
164600000,9217869
164700000,9223156
164800000,9228404
164900000,9233673
165000000,9238982
165100000,9244206
165200000,9249472
165300000,9254766
165400000,9260010
165500000,9265305
165600000,9270563
165700000,9275775
165800000,9281104
165900000,9286358
166000000,9291664
166100000,9296881
166200000,9302188
166300000,9307541
166400000,9312823
166500000,9318153
166600000,9323442
166700000,9328746
166800000,9334028
166900000,9339241
167000000,9344548
167100000,9349841
167200000,9355174
167300000,9360447
167400000,9365716
167500000,9371018
167600000,9376286
167700000,9381568
167800000,9386847
167900000,9392172
168000000,9397464
168100000,9402679
168200000,9407986
168300000,9413242
168400000,9418548
168500000,9423799
168600000,9429058
168700000,9434420
168800000,9439660
168900000,9444935
169000000,9450213
169100000,9455541
169200000,9460771
169300000,9466093
169400000,9471454
169500000,9476749
169600000,9482050
169700000,9487271
169800000,9492537
169900000,9497860
170000000,9503083
170100000,9508397
170200000,9513729
170300000,9519005
170400000,9524281
170500000,9529507
170600000,9534771
170700000,9540026
170800000,9545278
170900000,9550554
171000000,9555821
171100000,9561161
171200000,9566468
171300000,9571809
171400000,9577059
171500000,9582351
171600000,9587600
171700000,9592830
171800000,9598184
171900000,9603439
172000000,9608677
172100000,9613992
172200000,9619257
172300000,9624545
172400000,9629841
172500000,9635093
172600000,9640353
172700000,9645617
172800000,9650887
172900000,9656149
173000000,9661380
173100000,9666692
173200000,9671983
173300000,9677234
173400000,9682547
173500000,9687818
173600000,9693134
173700000,9698423
173800000,9703655
173900000,9708893
174000000,9714172
174100000,9719484
174200000,9724714
174300000,9730011
174400000,9735261
174500000,9740506
174600000,9745752
174700000,9750943
174800000,9756242
174900000,9761536
175000000,9766772
175100000,9772025
175200000,9777290
175300000,9782635
175400000,9787940
175500000,9793251
175600000,9798538
175700000,9803789
175800000,9808972
175900000,9814281
176000000,9819559
176100000,9824846
176200000,9830085
176300000,9835337
176400000,9840624
176500000,9845861
176600000,9851138
176700000,9856386
176800000,9861737
176900000,9866965
177000000,9872270
